HR,Normalized HRV,Normalized HR,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,mission,Automation Level of the Robot,nav,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,space,subject,tank,tank_local_score,trees,Mission scores
90.42681433833162,-0.0584980432158163,6.464597335982666,60.584444444444436,5851.035481481481,595.9557407407408,624.9826666666668,396.59711111111125,2.0,1.0,2.9259259259259265,0.2962962962962963,22.88888888888889,2.851851851851852,3.703703703703704,2.4814814814814814,0.07407407407407407,23.0,14.814814814814815,7.032237407407408,0.2222222222222222,high score group
89.33239976256527,-0.048267190518731545,4.903218089058322,179.50667647058822,2460.5245882352947,3285.5123235294122,1864.5062352941181,713.1702352941178,3.0,0.0,25.382352941176467,0.9411764705882352,9.029411764705884,12.558823529411766,9.088235294117649,3.794117647058824,0.6176470588235294,23.0,4.529411764705882,-5.616291764705883,0.5882352941176471,high score group
88.99781164426659,-0.04796722223720526,4.568629970759616,91.99692,6608.820240000001,414.85172000000006,409.78884000000005,403.94068,3.0,1.0,2.72,0.56,21.92,1.72,2.36,2.48,0.0,23.0,15.6,6.4768192,0.52,high score group
87.57796556395382,-0.03227823380265337,4.305214258686478,193.2797142857143,2597.010035714285,3206.992535714285,1616.4746428571432,901.4884642857139,4.0,0.0,23.535714285714285,0.8571428571428571,9.607142857142858,12.035714285714285,8.107142857142858,4.428571428571429,0.6428571428571429,23.0,6.2142857142857135,-4.936221428571431,0.6071428571428571,high score group
88.93628805616268,-0.04399165793265149,5.663536750895363,116.7084375,5450.6025,806.6385312499997,652.9047500000001,623.87046875,4.0,1.0,2.90625,0.625,19.4375,3.46875,3.8125,3.5,0.0,23.0,14.28125,3.8760312499999983,0.34375,high score group
72.31622690574767,-0.012798486163144095,-0.7288175383261649,169.21382758620692,1960.373379310345,5042.697724137932,1013.5517586206897,813.1707586206895,1.0,0.0,27.0,0.8275862068965517,6.344827586206898,17.137931034482758,4.517241379310344,3.4827586206896552,0.6551724137931034,28.0,5.655172413793102,-4.749527586206896,0.5517241379310345,high score group
72.45013964499226,-0.01270160171014904,-0.5949047990815947,428.892,5994.303933333331,1584.9200999999994,559.0261000000002,703.9484333333335,1.0,1.0,2.6,1.6666666666666667,16.066666666666666,5.833333333333332,2.6666666666666665,2.933333333333333,0.13333333333333333,28.0,16.9,6.890732333333332,0.5333333333333333,high score group
72.2746721838376,-0.06966864297207741,1.3656720673204656,295.08007407407416,2645.2343703703705,2820.0102222222217,1073.9151111111114,704.5456666666665,3.0,0.0,20.296296296296298,1.4074074074074074,7.4444444444444455,10.962962962962964,3.814814814814815,3.1481481481481484,0.7037037037037037,28.0,7.62962962962963,-3.812184074074073,0.5185185185185185,high score group
72.21112770073162,-0.05998272842347945,1.302127584214512,454.23065625,5372.2968125,1156.44253125,376.224875,389.71906250000006,3.0,1.0,2.15625,1.71875,13.78125,4.53125,1.34375,1.96875,0.0,28.0,16.65625,2.921194687499999,0.25,high score group
69.90436536787523,-0.06415480666337506,-1.7623842464183102,231.9791481481481,1927.086703703704,3711.801888888889,862.3054814814816,606.1448518518521,4.0,0.0,24.81481481481481,0.8888888888888888,6.962962962962963,15.666666666666664,3.3703703703703702,2.7777777777777777,0.6296296296296297,28.0,3.814814814814815,-9.383876666666668,0.5555555555555556,high score group
73.12260303757918,-0.06586547322863179,1.4558534232856497,383.9674545454545,4425.556060606061,1319.5493636363635,597.7692121212121,581.5554848484848,4.0,1.0,2.090909090909091,1.5757575757575757,13.87878787878788,6.333333333333332,2.060606060606061,2.606060606060606,0.0,28.0,13.030303030303033,7.3929987878787875,0.4545454545454545,high score group
92.72759388057943,-0.011148743333937536,3.196141813066121,101.4224,3364.422320000001,3354.2174000000005,1164.37056,749.0472,2.0,0.0,24.08,0.44,10.76,13.16,5.72,3.8,0.76,32.0,4.84,0.4872199999999997,0.52,high score group
91.25450457911299,-0.01559294645008786,1.7230525115996274,152.7599090909091,5519.128545454545,1604.522333333333,439.19272727272727,1068.4545454545455,2.0,1.0,6.8181818181818175,0.6666666666666666,16.363636363636363,6.363636363636362,2.272727272727273,4.606060606060606,0.12121212121212123,32.0,8.757575757575758,0.000515454545453441,0.4545454545454545,high score group
89.67720908176405,-0.017860633232302706,5.028501219392923,207.8075,3527.567333333334,3224.693666666666,1015.0632083333335,709.2199999999998,3.0,0.0,22.29166666666667,0.875,10.416666666666666,13.958333333333336,4.791666666666667,3.583333333333333,0.6666666666666666,32.0,6.416666666666668,-0.04758333333333376,0.5833333333333334,high score group
88.78204641916727,-0.016149318615841374,4.1333385567960885,51.64860000000001,6530.544142857142,869.3579428571429,341.77185714285724,803.3492285714284,3.0,1.0,3.2857142857142856,0.3142857142857143,17.228571428571428,3.4857142857142858,1.6571428571428573,4.514285714285714,0.0,32.0,14.428571428571427,2.105488571428572,0.42857142857142855,high score group
92.21938892046906,-0.01826494483159418,5.110502812834484,55.217692307692296,4509.525576923077,2591.222230769231,895.1132692307692,911.4755769230769,4.0,0.0,22.19230769230769,0.3461538461538461,13.461538461538463,11.730769230769232,4.115384615384615,4.1923076923076925,0.4230769230769231,32.0,9.653846153846152,-3.2807961538461536,0.3461538461538461,high score group
92.16833212522232,-0.016058730441328762,5.05944601758777,182.40351515151517,5970.535575757574,1139.6082424242427,400.9182727272727,995.5500606060608,4.0,1.0,4.666666666666667,0.9696969696969696,17.272727272727273,5.848484848484849,1.8484848484848484,4.878787878787879,0.0,32.0,12.666666666666664,5.272736363636365,0.5454545454545454,high score group
69.68951838608287,-0.024690931043793503,1.2733198449576524,22.818264705882353,3129.0146764705883,2263.608176470588,832.8194411764705,344.9051470588236,2.0,0.0,18.558823529411768,0.17647058823529413,17.147058823529413,15.147058823529413,6.029411764705883,2.5,0.5588235294117647,33.0,4.617647058823528,-0.2834129411764704,0.5294117647058824,high score group
68.70646796214854,-0.027821951260931347,0.29026942102333064,0.0,3744.2333200000003,1556.075,1091.34488,537.3941599999998,2.0,1.0,9.24,0.0,20.72,9.76,7.76,3.72,0.28,33.0,5.88,0.03870799999999818,0.28,high score group
71.30978370215857,-0.0018676793478259253,2.3028830120895543,60.650222222222226,2657.635555555556,2358.0666388888885,768.5540555555555,534.8043611111111,3.0,0.0,21.694444444444446,0.4166666666666667,17.63888888888889,16.88888888888889,5.916666666666668,3.8333333333333335,0.5833333333333334,33.0,4.75,-5.427908888888887,0.5833333333333334,high score group
70.61867926954255,-0.002691800687085205,1.6117785794735375,20.83325,4255.466791666667,936.9807083333334,756.7584583333332,574.609,3.0,1.0,5.041666666666667,0.125,27.25,6.791666666666668,5.416666666666668,4.416666666666667,0.125,33.0,10.75,7.197425833333334,0.3333333333333333,high score group
78.91122315538955,-0.013639629451508718,5.5050422879228895,147.85539285714285,2114.2755714285713,3363.820642857143,847.1957142857143,807.9861785714286,1.0,0.0,23.357142857142854,0.9642857142857144,13.678571428571427,17.071428571428573,6.0,5.7142857142857135,0.4642857142857143,34.0,6.25,-5.299077857142857,0.42857142857142855,high score group
78.17679826631887,-0.014051436186871684,4.770617398852234,72.745625,4591.2825625,1133.3765937500002,422.45709375,907.9624375,1.0,1.0,2.09375,0.53125,27.40625,6.09375,3.0625,6.1875,0.09375,34.0,18.75,3.8402650000000014,0.5625,high score group
74.43956534713338,-0.04374316972967603,6.1576633498052855,106.46938888888887,2129.5803055555552,3202.0933055555547,878.7314722222225,1006.9921666666667,3.0,0.0,22.86111111111111,0.75,12.833333333333336,17.055555555555557,5.972222222222222,6.416666666666668,0.4444444444444444,34.0,8.166666666666666,-5.029543055555554,0.4444444444444444,high score group
74.1129969784205,-0.04571769212462242,5.831094981092403,96.62534782608697,4653.178086956522,1242.274391304348,363.3012173913044,899.5784782608696,3.0,1.0,3.4347826086956523,0.5217391304347826,28.782608695652176,7.086956521739131,2.8260869565217392,6.565217391304348,0.17391304347826084,34.0,20.695652173913047,4.145305217391304,0.5217391304347826,high score group
72.16159196339244,-0.03161073844989384,-0.19294526904650686,134.91907692307694,2146.078576923077,3184.540384615385,998.6438076923076,776.7230384615387,4.0,0.0,23.538461538461537,0.6923076923076923,13.538461538461537,16.846153846153847,7.1923076923076925,6.0769230769230775,0.5384615384615384,34.0,8.192307692307693,-7.162596538461537,0.5384615384615384,high score group
73.06326211215156,-0.02376615717020773,0.7087248797126039,137.31788235294118,4061.835411764705,1237.9827352941174,475.1168823529413,1055.8844705882352,4.0,1.0,3.794117647058824,0.9411764705882352,24.5,6.764705882352941,3.5882352941176467,7.0588235294117645,0.0,34.0,18.94117647058824,2.9488852941176478,0.35294117647058826,high score group
73.50789704365538,-0.10808045534203188,8.445002912662062,50.9925,3728.5291071428583,2497.812642857143,1028.2996785714288,439.37332142857144,2.0,0.0,20.357142857142858,0.2857142857142857,21.607142857142854,14.892857142857142,7.642857142857142,3.4285714285714284,0.6428571428571429,35.0,8.678571428571429,-3.514391428571428,0.5357142857142857,high score group
73.2845315774076,-0.09943011295166128,8.221637446414299,41.15516129032258,6058.39770967742,838.4550967741934,729.8316451612906,447.96541935483873,2.0,1.0,3.645161290322581,0.2258064516129032,33.03225806451613,5.064516129032258,5.32258064516129,3.645161290322581,0.06451612903225806,35.0,14.419354838709678,4.580636129032259,0.5161290322580645,high score group
71.52875467830002,-0.08681365222794651,9.439760453244137,76.31279166666667,2433.330916666667,3253.2145,1589.6418750000007,769.7373333333331,3.0,0.0,23.66666666666667,0.5,13.25,17.916666666666668,10.583333333333334,5.458333333333332,0.625,35.0,4.958333333333333,-7.481854999999999,0.5833333333333334,high score group
68.27383844352461,-0.08348984080875077,6.18484421846872,68.78928571428571,5400.96797142857,1019.980342857143,1129.6554857142855,571.9146,3.0,1.0,2.8857142857142857,0.3428571428571429,27.6,5.485714285714287,7.914285714285715,3.7714285714285714,0.11428571428571427,35.0,10.82857142857143,3.603921142857145,0.4857142857142857,high score group
71.57751015037266,-0.06065060526596468,5.272507136508911,53.658111111111104,2779.1344444444453,3328.4226666666673,1728.976138888889,502.6157499999998,4.0,0.0,24.08333333333333,0.3055555555555556,11.75,17.0,11.277777777777779,3.583333333333333,0.6111111111111112,35.0,5.472222222222222,-1.6479258333333329,0.5,high score group
70.68063070639266,-0.057750385197086515,4.375627692528885,101.819125,5601.581374999999,1256.7021666666662,877.366625,480.51191666666665,4.0,1.0,5.5,0.5833333333333334,25.75,7.291666666666668,5.791666666666668,3.083333333333333,0.08333333333333333,35.0,11.833333333333336,3.3990925,0.2916666666666667,high score group
66.55761657493241,-0.036068556892144485,1.5456977231429323,130.70568,1899.4642399999998,4179.035400000002,1037.1314400000003,917.96332,1.0,0.0,25.84,0.64,9.0,18.6,6.28,4.84,0.76,36.0,5.44,-1.6878947999999991,0.72,high score group
66.31219362579088,-0.03155819899806178,1.3002747740013991,125.35514285714287,5480.151142857142,1262.9407714285712,433.2752285714286,882.8045714285713,1.0,1.0,3.0285714285714285,0.6285714285714286,21.285714285714285,6.2285714285714295,2.8285714285714287,4.942857142857143,0.028571428571428567,36.0,14.085714285714285,-0.9156642857142858,0.4,high score group
69.1058998860427,-0.021610600173129064,2.408262508819459,146.1253846153846,2390.023923076923,3545.7422692307696,1071.3911923076923,971.4510384615387,2.0,0.0,25.84615384615385,0.6923076923076923,9.807692307692307,16.03846153846154,6.730769230769232,5.5769230769230775,0.7307692307692307,36.0,6.4230769230769225,-2.796164999999998,0.6538461538461539,high score group
69.40339417136262,-0.016040883368167645,2.7057567941393583,217.0447647058824,4971.467117647058,1269.0712941176473,772.1239705882355,998.325411764706,2.0,1.0,2.088235294117647,1.2352941176470589,17.029411764705884,6.882352941176472,4.823529411764706,5.6764705882352935,0.029411764705882356,36.0,13.294117647058822,4.504925294117646,0.4117647058823529,high score group
69.09958321610435,-0.00880159303053395,0.9371293677658292,60.699411764705886,2729.9124999999995,3331.682735294117,541.2232647058823,932.2228529411766,3.0,0.0,23.588235294117645,0.3235294117647059,13.647058823529413,16.911764705882348,3.882352941176471,5.6764705882352935,0.6470588235294118,36.0,8.088235294117647,-6.088175,0.5588235294117647,high score group
69.72394620340413,-0.011771059362132968,1.5614923550655868,155.80892,5042.311519999998,1144.52372,281.377,699.6130800000002,3.0,1.0,3.68,0.96,24.52,6.56,2.32,5.2,0.16,36.0,14.2,6.364142,0.4,high score group
70.93792021261328,-0.022712415063912517,2.639684583700352,123.19250000000002,2981.281433333333,2642.936200000001,742.0238999999998,709.2432999999999,4.0,0.0,25.23333333333333,0.7,16.8,14.233333333333333,6.133333333333334,4.933333333333334,0.8,36.0,6.566666666666666,-6.9719880000000005,0.7666666666666667,high score group
71.6580614619041,-0.026579588001726887,3.3598258329911714,211.99841379310348,4634.940379310345,865.1194482758618,517.744275862069,980.3166206896553,4.0,1.0,3.7931034482758617,1.2413793103448276,23.82758620689655,5.206896551724138,4.551724137931036,7.517241379310344,0.0,36.0,14.517241379310345,5.595555172413793,0.3103448275862069,high score group
90.50358116497029,-0.019098652917282487,5.6153506684573635,14.594756756756757,2843.2081351351353,2919.4433243243243,966.8816486486487,763.7189999999999,4.0,0.0,23.378378378378375,0.13513513513513514,10.135135135135137,12.027027027027025,4.243243243243243,4.0540540540540535,0.5675675675675675,37.0,3.6486486486486487,-5.431159459459459,0.4864864864864865,high score group
89.76913755427746,-0.01315364143769754,4.880907057764535,19.083,6282.804636363638,891.3128636363637,749.3783181818184,681.8907727272726,4.0,1.0,3.5,0.18181818181818185,17.227272727272727,3.5909090909090913,2.863636363636364,3.772727272727273,0.09090909090909093,37.0,10.409090909090908,7.1579450000000024,0.5,high score group
84.0235414200636,-0.01500418432068742,-3.669532820095856,3.7575757575757582,4017.591030303029,2631.630363636364,1184.3428787878788,703.0546060606059,3.0,0.0,22.939393939393934,0.030303030303030307,13.454545454545455,9.666666666666666,6.121212121212121,3.787878787878788,0.5151515151515151,38.0,4.545454545454546,-6.0887460606060575,0.42424242424242425,high score group
84.15731914902628,-0.011196200956709949,-3.5357550911331765,84.57355555555556,6056.502296296297,911.471,786.0135925925923,743.5589629629628,3.0,1.0,2.851851851851852,0.4074074074074074,17.777777777777782,4.0,3.9259259259259265,4.185185185185185,0.0,38.0,7.407407407407407,6.141330370370372,0.4814814814814815,high score group
82.57289410234883,-0.01033954864268636,1.2407880024408298,53.13225714285714,4432.525657142856,2360.985,734.0989999999999,632.8614857142855,4.0,0.0,22.142857142857146,0.3142857142857143,15.142857142857142,10.114285714285714,3.8857142857142857,3.6571428571428566,0.5714285714285714,38.0,5.7714285714285705,-4.290445714285716,0.5142857142857142,high score group
83.90728167749077,-0.0026630002487200944,2.57517557758276,80.31268000000001,5364.005519999999,786.9114800000003,585.7523199999998,682.8956800000002,4.0,1.0,3.76,0.6,18.36,3.92,2.96,3.76,0.0,38.0,7.6,4.485748,0.36,high score group
74.25307393271741,-0.07942695951415238,6.52848725188611,0.0,3482.3255500000005,2821.5472,1487.6339,500.74245,1.0,0.0,26.9,0.0,17.1,13.7,8.8,3.45,0.6,39.0,10.35,-1.3054994999999991,0.55,high score group
74.20037978733589,-0.07867797266887037,6.4757931065045735,151.79141025641024,6502.130769230768,676.3618205128205,710.5421538461537,326.0145897435897,1.0,1.0,2.025641025641025,0.8974358974358975,26.615384615384613,3.641025641025641,3.897435897435898,2.2051282051282053,0.0,39.0,16.23076923076923,2.3715230769230766,0.41025641025641024,high score group
75.87955148949806,-0.09176349633303683,10.11226649792977,114.18612903225807,3204.597064516129,3567.229387096774,1312.1382903225808,432.0454838709678,2.0,0.0,24.677419354838708,0.5806451612903226,11.32258064516129,14.709677419354836,6.806451612903227,2.7096774193548385,0.8709677419354839,39.0,7.258064516129032,-4.972110000000002,0.7419354838709677,high score group
77.79618907412883,-0.08452344971469912,12.02890408256051,165.63382758620688,6293.623068965518,984.8996551724138,902.0667931034482,325.7848620689655,2.0,1.0,2.586206896551724,0.8275862068965517,21.86206896551724,3.6206896551724137,4.655172413793104,1.9310344827586208,0.13793103448275862,39.0,15.10344827586207,5.590903448275862,0.3448275862068966,high score group
79.96547625894144,-0.05422120839244845,10.763637562744176,129.98639285714287,2800.3013214285716,3590.6426428571435,1410.911285714286,456.07753571428566,3.0,0.0,27.285714285714285,0.6785714285714286,11.607142857142858,17.464285714285715,8.321428571428571,2.9285714285714284,0.6785714285714286,39.0,7.0,-12.091623928571426,0.6785714285714286,high score group
80.08627033535318,-0.048274665855683165,10.884431639155917,242.80329032258064,5875.506354838709,1322.870677419355,796.9510967741936,350.2821612903225,3.0,1.0,2.0,1.2258064516129032,21.580645161290327,6.064516129032258,4.967741935483871,2.129032258064516,0.03225806451612903,39.0,15.35483870967742,8.529877096774195,0.4516129032258064,high score group
80.60620680764562,-0.07512147152158005,10.458897458011405,214.45488461538463,3352.373461538462,3201.969384615385,1306.1530384615385,442.1248461538463,4.0,0.0,26.961538461538463,1.3076923076923077,12.538461538461537,13.5,6.6923076923076925,2.6153846153846154,0.6538461538461539,39.0,6.769230769230768,-6.795173076923076,0.6538461538461539,high score group
80.3956575031646,-0.0630582215597368,10.248348153530367,109.07560606060606,5557.652757575758,1190.5501515151518,1519.5166666666669,379.23593939393936,4.0,1.0,2.1818181818181817,0.4545454545454545,18.181818181818183,5.454545454545454,7.333333333333332,2.212121212121212,0.12121212121212123,39.0,12.848484848484848,5.8195272727272735,0.3939393939393939,high score group
82.29519367053528,-0.011808294712242292,2.2858592481860116,9.052105263157896,3411.254210526316,2662.639157894737,2024.7074736842105,651.056894736842,1.0,0.0,21.473684210526315,0.05263157894736842,10.31578947368421,10.052631578947368,8.736842105263158,3.5263157894736836,0.631578947368421,20.0,4.2105263157894735,-3.2017426315789486,0.4736842105263158,low score group
82.83385297692283,-0.015138124621978982,2.8245185545735567,51.8004,5984.9617,1160.0864000000004,989.2667499999997,761.0487999999997,1.0,1.0,3.9,0.3,18.3,4.85,4.05,3.4,0.25,20.0,9.6,2.360983,0.4,low score group
90.2440956213874,-0.01425730185204768,10.178708888889203,30.010714285714283,2820.904428571429,3162.7210357142853,1662.5849285714282,236.40039285714286,1.0,0.0,17.892857142857142,0.17857142857142858,8.535714285714286,9.785714285714286,6.642857142857142,1.3571428571428572,0.3928571428571429,21.0,5.9642857142857135,-5.612774999999999,0.32142857142857145,low score group
92.79827970646606,-0.013559922257027698,12.732892973967838,80.39666666666669,6715.765333333333,396.29299999999984,474.74743333333333,200.12466666666663,1.0,1.0,1.6666666666666667,0.36666666666666653,16.1,1.2,2.3,1.1666666666666667,0.03333333333333333,21.0,12.466666666666667,4.632794999999999,0.3333333333333333,low score group
82.01757445895969,-0.03638018719094562,1.2692401010418763,0.0,3330.5528,3246.7790000000005,1100.185,259.5994,2.0,0.0,15.4,0.0,7.7,10.5,4.8,1.4,0.3,21.0,6.2,-0.4779399999999995,0.3,low score group
84.05857977015367,-0.03550154668280863,3.3102454122358624,15.6,5960.4459000000015,702.6308,366.734,152.365,2.0,1.0,4.0,0.1,15.4,2.8,1.8,1.1,0.1,21.0,11.0,3.0025,0.4,low score group
79.54825760843022,-0.009554218910765223,1.3344732645569728,19.664166666666674,4144.6674722222215,3280.029305555556,852.8834722222224,205.43708333333333,3.0,0.0,15.444444444444445,0.1111111111111111,9.722222222222221,9.166666666666666,3.6944444444444446,1.1944444444444444,0.5,21.0,7.722222222222222,-3.136333055555556,0.3611111111111111,low score group
81.30795038885726,-0.001401465533186672,3.0941660449840183,58.78121739130435,6048.399782608696,949.9562173913043,498.70613043478266,171.58095652173913,3.0,1.0,5.3478260869565215,0.3478260869565217,14.565217391304348,3.565217391304348,2.565217391304348,1.0,0.043478260869565216,21.0,11.826086956521738,2.884881739130436,0.3478260869565217,low score group
78.51141323407562,-0.019856705471626764,1.1788833555981346,0.0,4235.3299230769235,2740.551384615385,998.0074615384616,93.80815384615386,4.0,0.0,14.307692307692307,0.0,10.153846153846152,7.9230769230769225,5.153846153846153,0.5384615384615384,0.5384615384615384,21.0,8.307692307692307,-6.340007692307693,0.38461538461538464,low score group
80.316409334219,-0.017922764594020913,2.9838794557415107,0.0,4893.287666666667,1515.8215,1003.171,139.24,4.0,1.0,10.333333333333334,0.0,11.0,5.666666666666668,4.333333333333333,1.0,0.0,21.0,10.0,0.8386666666666691,0.16666666666666666,low score group
69.12185796252912,-0.0548221283026883,4.533073225355787,0.0,5887.5386800000015,1963.4187200000006,680.7516400000002,557.93756,1.0,0.0,8.52,0.0,16.84,6.36,2.64,2.64,0.36,26.0,8.36,1.7153383999999998,0.16,low score group
68.85880634670177,-0.05302139727944135,4.270021609528407,80.55799999999998,7609.9391428571425,638.8748285714286,459.3262,317.33537142857136,1.0,1.0,3.6,0.3428571428571429,20.142857142857142,2.771428571428572,1.6285714285714286,1.457142857142857,0.17142857142857146,26.0,9.542857142857144,-0.8079554285714277,0.2857142857142857,low score group
67.24922500435791,-0.011153215193069978,0.5881695376463625,32.34764705882353,5402.568441176472,1767.4129117647062,792.2915,450.7483529411765,2.0,0.0,11.088235294117649,0.05882352941176471,15.147058823529413,6.1764705882352935,3.0,2.088235294117647,0.35294117647058826,26.0,6.617647058823528,-0.5585970588235295,0.14705882352941174,low score group
67.69906704547766,-0.014342625095337812,1.0380115787661135,18.5528,6916.902600000001,806.9261600000002,410.34751999999986,480.89755999999994,2.0,1.0,3.72,0.08,19.12,3.84,1.76,2.4,0.04,26.0,9.32,0.8747280000000017,0.4,low score group
65.23187035289179,-0.0306496320810951,-1.891188588500781,13.707142857142856,5765.744342857143,1529.7404571428574,624.6870285714286,427.9341142857143,3.0,0.0,11.028571428571427,0.08571428571428573,18.51428571428572,7.085714285714285,3.571428571428572,2.342857142857143,0.3428571428571429,26.0,7.828571428571428,-2.7383357142857156,0.11428571428571427,low score group
66.54316586855713,-0.03208498301876661,-0.5798930728354458,72.81666666666666,7060.890666666666,704.3184583333334,78.30866666666667,277.30783333333335,3.0,1.0,2.2916666666666665,0.4166666666666667,24.25,3.1666666666666665,0.5833333333333334,1.4583333333333333,0.16666666666666666,26.0,7.666666666666668,4.424931250000001,0.625,low score group
65.9002255002649,-0.02101856126241022,-4.183875420840482,66.27835714285716,5542.244428571429,1798.382071428572,742.29825,407.94525,4.0,0.0,11.428571428571427,0.3928571428571429,16.428571428571427,6.107142857142858,2.75,2.142857142857143,0.6071428571428571,26.0,6.928571428571429,-6.448607142857144,0.21428571428571427,low score group
