HR,HRV,HRnorm,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,mission,mode,nav,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,space,subject,tank,tank_local_score,trees,nbt_trees_mode,label
89.4233250786011,-0.059932111715398,5.46110807625214,74.1662121212121,2821.56457575758,3625.00757575758,1172.96851515152,623.708515151515,2,0,23.3939393939394,0.424242424242424,12.4242424242424,13.0909090909091,6.27272727272727,3.63636363636364,0.606060606060606,23,5.48484848484848,-7.73542151515152,0.606060606060606,20,1
90.4268143383316,-0.058498043215816,6.46459733598267,60.5844444444444,5851.03548148148,595.955740740741,624.982666666667,396.597111111111,2,1,2.92592592592593,0.296296296296296,22.8888888888889,2.85185185185185,3.7037037037037,2.48148148148148,0.074074074074074,23,14.8148148148148,7.03223740740741,0.222222222222222,6,1
89.3323997625653,-0.048267190518732,4.90321808905832,179.506676470588,2460.52458823529,3285.51232352941,1864.50623529412,713.170235294118,3,0,25.3823529411765,0.941176470588235,9.02941176470588,12.5588235294118,9.08823529411765,3.79411764705882,0.617647058823529,23,4.52941176470588,-5.61629176470588,0.588235294117647,20,1
88.9978116442666,-0.047967222237205,4.56862997075962,91.99692,6608.82024,414.85172,409.78884,403.94068,3,1,2.72,0.56,21.92,1.72,2.36,2.48,0,23,15.6,6.4768192,0.52,13,1
87.5779655639538,-0.032278233802653,4.30521425868648,193.279714285714,2597.01003571428,3206.99253571428,1616.47464285714,901.488464285714,4,0,23.5357142857143,0.857142857142857,9.60714285714286,12.0357142857143,8.10714285714286,4.42857142857143,0.642857142857143,23,6.21428571428571,-4.93622142857143,0.607142857142857,17,1
88.9362880561627,-0.043991657932652,5.66353675089536,116.7084375,5450.6025,806.63853125,652.90475,623.87046875,4,1,2.90625,0.625,19.4375,3.46875,3.8125,3.5,0,23,14.28125,3.87603125,0.34375,11,1
69.1218579625291,-0.054822128302688,4.53307322535579,0,5887.53868,1963.41872,680.75164,557.93756,1,0,8.52,0,16.84,6.36,2.64,2.64,0.36,26,8.36,1.7153384,0.16,4,0
68.8588063467018,-0.053021397279441,4.27002160952841,80.558,7609.93914285714,638.874828571429,459.3262,317.335371428571,1,1,3.6,0.342857142857143,20.1428571428571,2.77142857142857,1.62857142857143,1.45714285714286,0.171428571428571,26,9.54285714285714,-0.807955428571428,0.285714285714286,10,0
67.2492250043579,-0.01115321519307,0.588169537646362,32.3476470588235,5402.56844117647,1767.41291176471,792.2915,450.748352941177,2,0,11.0882352941176,0.058823529411765,15.1470588235294,6.17647058823529,3,2.08823529411765,0.352941176470588,26,6.61764705882353,-0.55859705882353,0.147058823529412,5,0
67.6990670454777,-0.014342625095338,1.03801157876611,18.5528,6916.9026,806.92616,410.34752,480.89756,2,1,3.72,0.08,19.12,3.84,1.76,2.4,0.04,26,9.32,0.874728000000002,0.4,10,0
65.2318703528918,-0.030649632081095,-1.89118858850078,13.7071428571429,5765.74434285714,1529.74045714286,624.687028571429,427.934114285714,3,0,11.0285714285714,0.085714285714286,18.5142857142857,7.08571428571429,3.57142857142857,2.34285714285714,0.342857142857143,26,7.82857142857143,-2.73833571428572,0.114285714285714,4,0
66.5431658685571,-0.032084983018767,-0.579893072835446,72.8166666666667,7060.89066666667,704.318458333334,78.3086666666667,277.307833333333,3,1,2.29166666666667,0.416666666666667,24.25,3.16666666666667,0.583333333333333,1.45833333333333,0.166666666666667,26,7.66666666666667,4.42493125,0.625,15,0
65.9002255002649,-0.02101856126241,-4.18387542084048,66.2783571428572,5542.24442857143,1798.38207142857,742.29825,407.94525,4,0,11.4285714285714,0.392857142857143,16.4285714285714,6.10714285714286,2.75,2.14285714285714,0.607142857142857,26,6.92857142857143,-6.44860714285714,0.214285714285714,6,0
66.0635886630125,-0.023636338240677,-4.02051225809288,69.367,7760.2108125,548.6016875,223.84271875,306.3463125,4,1,2.25,0.5,19.9375,2.625,1.09375,1.5,0.125,26,10.03125,4.4306621875,0.4375,14,0
72.3162269057477,-0.012798486163144,-0.728817538326165,169.213827586207,1960.37337931035,5042.69772413793,1013.55175862069,813.17075862069,1,0,27,0.827586206896552,6.3448275862069,17.1379310344828,4.51724137931035,3.48275862068966,0.655172413793103,28,5.6551724137931,-4.7495275862069,0.551724137931034,16,1
72.4501396449923,-0.012701601710149,-0.594904799081595,428.892,5994.30393333333,1584.9201,559.0261,703.948433333333,1,1,2.6,1.66666666666667,16.0666666666667,5.83333333333333,2.66666666666667,2.93333333333333,0.133333333333333,28,16.9,6.89073233333333,0.533333333333333,16,1
70.2764273558202,-0.053644405409776,-1.15094643066896,91.128,2572.7724,4461.9337,1180.317,637.3492,2,0,24.2,0.4,7.8,15.4,3.5,3.2,0.6,28,6.35,-5.75882,0.55,11,0
70.0325282597198,-0.055481207378775,-1.39484552676934,136.016666666667,5677.01638095238,1889.02790476191,754.400952380952,730.015666666667,2,1,5.90476190476191,0.476190476190476,13,6.28571428571429,2.80952380952381,3.61904761904762,0,28,14.1904761904762,4.84901380952381,0.476190476190476,10,0
72.2746721838376,-0.069668642972078,1.36567206732047,295.080074074074,2645.23437037037,2820.01022222222,1073.91511111111,704.545666666667,3,0,20.2962962962963,1.40740740740741,7.44444444444444,10.962962962963,3.81481481481481,3.14814814814815,0.703703703703704,28,7.62962962962963,-3.81218407407407,0.518518518518518,14,1
72.2111277007316,-0.05998272842348,1.30212758421451,454.23065625,5372.2968125,1156.44253125,376.224875,389.7190625,3,1,2.15625,1.71875,13.78125,4.53125,1.34375,1.96875,0,28,16.65625,2.9211946875,0.25,8,1
69.9043653678752,-0.064154806663375,-1.76238424641831,231.979148148148,1927.0867037037,3711.80188888889,862.305481481482,606.144851851852,4,0,24.8148148148148,0.888888888888889,6.96296296296296,15.6666666666667,3.37037037037037,2.77777777777778,0.62962962962963,28,3.81481481481481,-9.38387666666667,0.555555555555556,15,1
73.1226030375792,-0.065865473228632,1.45585342328565,383.967454545454,4425.55606060606,1319.54936363636,597.769212121212,581.555484848485,4,1,2.09090909090909,1.57575757575758,13.8787878787879,6.33333333333333,2.06060606060606,2.60606060606061,0,28,13.030303030303,7.39299878787879,0.454545454545455,15,1
83.8563493822633,-0.020678375941121,12.5676300690447,0,2647.3327,2443.7097,2360.2291,587.529,1,0,11,0,8.5,7.7,10.1,3,0.4,29,4.8,2.1493,0.2,2,0
85.0628878045608,-0.016446735959346,13.7741684913423,81.7781111111111,3959.56255555556,1437.61444444444,1604.331,644.774333333333,1,1,7.77777777777778,0.444444444444444,12.4444444444444,5,5,3.44444444444444,0.555555555555556,29,7.44444444444444,-2.54588888888889,0.222222222222222,2,0
88.8964888238214,-0.01663933743432,17.8005092513986,30.7373684210526,4576.82673684211,1327.64668421053,1323.27457894737,410.076894736842,2,0,6.68421052631579,0.157894736842105,14.4736842105263,4.8421052631579,5.8421052631579,2.05263157894737,0.421052631578947,29,9.8421052631579,0.389663157894737,0.157894736842105,3,0
87.4908128872255,-0.015623689301189,16.3948333148027,93.9038095238095,6043.12147619048,787.166047619048,532.722380952381,482.588142857143,2,1,2.38095238095238,0.523809523809524,18.1904761904762,1.76190476190476,2.23809523809524,2.57142857142857,0.238095238095238,29,11.2380952380952,-2.78002380952381,0.285714285714286,6,0
79.304429155515,-0.041605455075156,5.18212735754838,0,4149.65881818182,2331.76690909091,812.334181818182,671.553636363636,3,0,4.27272727272727,0,12.6363636363636,6.72727272727273,3.81818181818182,3.54545454545455,0.363636363636364,29,6.18181818181818,0.188363636363636,0.181818181818182,2,0
76.6503663250475,-0.035633017067461,2.52806452708086,0,4743.94057142857,1033.04085714286,1950.07285714286,193.131428571429,3,1,8.14285714285714,0,14.4285714285714,5.14285714285714,7.57142857142857,1,0.285714285714286,29,9,-2.26328571428571,0.285714285714286,2,0
82.2042939606258,-0.019427549861713,12.360278927533,0,3058.21477777778,1309.188,2050.49466666667,1359.854,4,0,6,0,10.4444444444444,3.44444444444444,8.22222222222222,4.88888888888889,0.222222222222222,29,5.33333333333333,1.90037777777778,0.111111111111111,1,0
81.7866254350196,-0.019596531861655,11.9426104019268,105.440818181818,3770.06736363636,583.201818181818,1505.28881818182,720.692636363636,4,1,5.09090909090909,0.545454545454545,14.8181818181818,1.81818181818182,6.36363636363636,3.45454545454545,0.090909090909091,29,7.81818181818182,-4.45609090909091,0.272727272727273,3,0
66.0253288688921,-0.044021384908868,7.38401821903379,7.5995,3886.4071,2798.8651,906.57265,365.3787,1,0,13.8,0.05,13.4,11.45,4.85,1.8,0.45,30,5.5,-0.6107635,0.4,8,0
64.8673308020527,-0.037299644820534,6.22602015219439,53.1985,5182.9486,997.2372,782.12365,316.54695,1,1,4.6,0.2,18.3,4.7,4.3,1.75,0.05,30,5.9,-0.944888,0.1,2,0
61.9907029398827,-0.035688511356946,1.33767197314075,0,3894.20183333333,2500.71291666667,898.867583333333,619.610833333333,2,0,13.4166666666667,0,17.25,11.4166666666667,4.41666666666667,3,0.416666666666667,30,4.08333333333333,-1.31429166666666,0.416666666666667,5,0
62.0954341714777,-0.033586255350623,1.44240320473575,97.3144444444444,6094.39444444444,391.452833333333,503.004055555556,300.626444444444,2,1,2.66666666666667,0.5,26.2222222222222,1.55555555555556,2.72222222222222,2,0,30,7.66666666666667,0.63629888888889,0.277777777777778,5,0
60.9853438178443,-0.033892503731432,0.405365004284982,43.46,3679.2328,2445.65233333333,959.182666666667,659.8725,3,0,13.6333333333333,0.233333333333333,16.8666666666667,12.8,5.4,3.73333333333333,0.4,30,4.43333333333333,-2.79602633333333,0.366666666666667,11,0
61.3021986319041,-0.038363084264171,0.722219818344752,25.1037931034483,5296.83972413793,1097.9604137931,585.808482758621,459.531517241379,3,1,4.48275862068966,0.137931034482759,24.2068965517241,5.03448275862069,3.44827586206897,2.82758620689655,0.068965517241379,30,5.79310344827586,0.674555517241379,0.379310344827586,11,0
59.8977451183161,-0.030854396402706,0.158975669465262,85.8112121212121,3137.30603030303,2500.63357575758,1240.54896969697,632.049303030303,4,0,13.3636363636364,0.393939393939394,13.3636363636364,11.4545454545455,5.87878787878788,3.54545454545455,0.272727272727273,30,3.51515151515152,-0.814615151515151,0.242424242424242,8,0
60.4488708558136,-0.028869269090145,0.710101406962748,73.6623076923077,4784.81923076923,1060.46573076923,914.987769230769,534.775653846154,4,1,4,0.384615384615385,18.3076923076923,4.61538461538462,4.88461538461539,2.76923076923077,0.153846153846154,30,5.69230769230769,1.00416538461538,0.461538461538462,12,0
80.5696390959326,-0.036211734612582,-0.341358806374897,5.88294117647059,3759.80064705882,1742.81897058824,3173.49073529412,249.151088235294,1,0,12.2352941176471,0.029411764705882,11.4117647058824,6.91176470588235,8.29411764705882,1.35294117647059,0.264705882352941,31,5.23529411764706,-0.579122941176471,0.147058823529412,5,0
80.6862986555626,-0.0361067014949,-0.224699246744856,15.6792,5774.45764,735.21676,1766.47008,381.5128,1,1,6.72,0.08,19.24,2.64,6.32,2.32,0.36,31,7.92,-0.9967656,0.2,5,0
79.5224369962976,-0.018073831033083,-4.25833664600502,0,3279.45636842105,2707.80005263158,2305.30731578947,510.016052631579,2,0,13.6842105263158,0,9.8421052631579,9.52631578947369,8.89473684210526,2.89473684210526,0.631578947368421,31,3.89473684210526,-1.77903,0.421052631578947,8,0
80.3236658382777,-0.018020267305657,-3.45710780402496,20.9094444444444,6447.58094444445,1141.824,1128.08011111111,299.69,2,1,6.05555555555556,0.111111111111111,17.4444444444444,3.38888888888889,3.55555555555556,1.5,0.222222222222222,31,8.05555555555556,-1.46339333333333,0.222222222222222,4,0
81.7024931542112,-0.016810846073957,-2.46147806501118,0,3837.7671,1935.0009,2374.4346,367.9681,3,0,9.9,0,12.2,6.3,9.7,2.1,0.6,31,4.8,-1.216776,0.4,4,0
80.3398462184397,-0.015153864783147,-3.82412500078263,0,6687.03866666667,1114.884,793.856888888889,455.939222222222,3,1,5.55555555555556,0,18.4444444444444,2.44444444444444,3.55555555555556,2.44444444444444,0.222222222222222,31,9.44444444444444,-1.37389333333333,0.111111111111111,1,0
79.9943765674377,-0.010256276699388,-3.76645094917152,0,2907.97209677419,3575.97190322581,1755.60977419355,580.310387096774,4,0,16.4193548387097,0,8.61290322580645,13.258064516129,7.03225806451613,3.12903225806452,0.645161290322581,31,3.80645161290323,-4.34512774193548,0.419354838709678,13,0
81.2713893890262,-0.006994537773756,-2.48943812758305,0,6309.21093103448,879.593310344828,1167.18165517241,530.978517241379,4,1,5.31034482758621,0,20.8275862068966,4.03448275862069,4.20689655172414,2.79310344827586,0,31,9.13793103448276,3.53861862068965,0.172413793103448,5,0
92.5793764940732,-0.012988380478202,11.0672083710334,45.3383333333333,3685.24408333333,3502.80641666667,982.86875,410.935333333333,1,0,23.4166666666667,0.25,11.75,12.75,5,2.16666666666667,0.416666666666667,32,5.08333333333333,-3.47075833333333,0.333333333333333,4,0
90.4757927472,-0.017752217403989,8.96362462416025,0,6379.967375,1185.887625,669.941125,865.30325,1,1,4.75,0,18.875,5.5,3.25,4.875,0,32,7.75,5.819375,0.625,5,0
92.7275938805795,-0.011148743333938,3.19614181306612,101.4224,3364.42232,3354.2174,1164.37056,749.0472,2,0,24.08,0.44,10.76,13.16,5.72,3.8,0.76,32,4.84,0.48722,0.52,13,1
91.254504579113,-0.015592946450088,1.72305251159963,152.759909090909,5519.12854545455,1604.52233333333,439.192727272727,1068.45454545455,2,1,6.81818181818182,0.666666666666667,16.3636363636364,6.36363636363636,2.27272727272727,4.60606060606061,0.121212121212121,32,8.75757575757576,0.000515454545453,0.454545454545455,15,1
89.6772090817641,-0.017860633232303,5.02850121939292,207.8075,3527.56733333333,3224.69366666667,1015.06320833333,709.22,3,0,22.2916666666667,0.875,10.4166666666667,13.9583333333333,4.79166666666667,3.58333333333333,0.666666666666667,32,6.41666666666667,-0.047583333333334,0.583333333333333,14,1
88.7820464191673,-0.016149318615841,4.13333855679609,51.6486,6530.54414285714,869.357942857143,341.771857142857,803.349228571428,3,1,3.28571428571429,0.314285714285714,17.2285714285714,3.48571428571429,1.65714285714286,4.51428571428571,0,32,14.4285714285714,2.10548857142857,0.428571428571429,15,1
92.219388920469,-0.018264944831594,5.11050281283448,55.2176923076923,4509.52557692308,2591.22223076923,895.113269230769,911.475576923077,4,0,22.1923076923077,0.346153846153846,13.4615384615385,11.7307692307692,4.11538461538462,4.19230769230769,0.423076923076923,32,9.65384615384615,-3.28079615384615,0.346153846153846,9,1
92.1683321252223,-0.016058730441329,5.05944601758777,182.403515151515,5970.53557575758,1139.60824242424,400.918272727273,995.550060606061,4,1,4.66666666666667,0.96969696969697,17.2727272727273,5.84848484848485,1.84848484848485,4.87878787878788,0,32,12.6666666666667,5.27273636363636,0.545454545454545,18,1
71.1683533990877,-0.025914114379016,2.90554157355936,0,2720.925,2404.72833333333,1041.30566666667,367.948222222222,1,0,16.3333333333333,0,13.4814814814815,15.4814814814815,7.07407407407407,2.22222222222222,0.518518518518518,33,4.11111111111111,-0.229807037037037,0.37037037037037,10,0
71.6832208244466,-0.02570062086393,3.42040899891826,33.3695625,3670.56696875,1481.516625,872.649,294.95459375,1,1,7.5,0.1875,17.59375,9.09375,5.875,1.96875,0.21875,33,7.34375,-0.2673275,0.46875,15,0
69.6895183860829,-0.024690931043794,1.27331984495765,22.8182647058824,3129.01467647059,2263.60817647059,832.819441176471,344.905147058824,2,0,18.5588235294118,0.176470588235294,17.1470588235294,15.1470588235294,6.02941176470588,2.5,0.558823529411765,33,4.61764705882353,-0.28341294117647,0.529411764705882,18,1
68.7064679621485,-0.027821951260931,0.290269421023331,0,3744.23332,1556.075,1091.34488,537.39416,2,1,9.24,0,20.72,9.76,7.76,3.72,0.28,33,5.88,0.038707999999998,0.28,7,1
71.3097837021586,-0.001867679347826,2.30288301208955,60.6502222222222,2657.63555555556,2358.06663888889,768.554055555555,534.804361111111,3,0,21.6944444444444,0.416666666666667,17.6388888888889,16.8888888888889,5.91666666666667,3.83333333333333,0.583333333333333,33,4.75,-5.42790888888889,0.583333333333333,21,1
70.6186792695426,-0.002691800687085,1.61177857947354,20.83325,4255.46679166667,936.980708333334,756.758458333333,574.609,3,1,5.04166666666667,0.125,27.25,6.79166666666667,5.41666666666667,4.41666666666667,0.125,33,10.75,7.19742583333333,0.333333333333333,8,1
68.8789301958204,-0.014242564528529,0.018945498039284,46.4934375,2651.605875,2459.0376875,807.74584375,611.177,4,0,19.375,0.34375,16.625,17.46875,6,4.5625,0.46875,33,4.34375,-5.380140625,0.40625,13,0
70.6984226540615,-0.006928120172742,1.83843795628037,58.7029285714286,4312.36532142857,909.859642857143,518.378821428571,673.330964285714,4,1,4.32142857142857,0.464285714285714,26.3214285714286,6.92857142857143,4.03571428571429,4.60714285714286,0.035714285714286,33,6.96428571428571,3.91670285714286,0.392857142857143,11,0
78.9112231553895,-0.013639629451509,5.50504228792289,147.855392857143,2114.27557142857,3363.82064285714,847.195714285714,807.986178571428,1,0,23.3571428571429,0.964285714285714,13.6785714285714,17.0714285714286,6,5.71428571428571,0.464285714285714,34,6.25,-5.29907785714286,0.428571428571429,12,1
78.1767982663189,-0.014051436186872,4.77061739885223,72.745625,4591.2825625,1133.37659375,422.45709375,907.9624375,1,1,2.09375,0.53125,27.40625,6.09375,3.0625,6.1875,0.09375,34,18.75,3.840265,0.5625,18,1
76.0015997534429,-0.031165845684047,2.50426780727382,127.552413793103,2270.32875862069,3154.93051724138,884.655482758621,1017.14613793103,2,0,24.8965517241379,0.896551724137931,13.4827586206897,16,6.10344827586207,6.62068965517241,0.655172413793103,34,8.68965517241379,-3.75733724137931,0.482758620689655,14,0
75.0457607234781,-0.032948785821854,1.54842877730902,105.7256,4621.5996,1332.40286666667,506.5479,1053.57443333333,2,1,3.46666666666667,0.633333333333333,26.7,6.7,3.43333333333333,6.96666666666667,0.2,34,21.5333333333333,4.118453,0.366666666666667,11,0
74.4395653471334,-0.043743169729676,6.15766334980529,106.469388888889,2129.58030555556,3202.09330555555,878.731472222222,1006.99216666667,3,0,22.8611111111111,0.75,12.8333333333333,17.0555555555556,5.97222222222222,6.41666666666667,0.444444444444444,34,8.16666666666667,-5.02954305555556,0.444444444444444,16,1
74.1129969784205,-0.045717692124623,5.8310949810924,96.625347826087,4653.17808695652,1242.27439130435,363.301217391304,899.57847826087,3,1,3.43478260869565,0.521739130434783,28.7826086956522,7.08695652173913,2.82608695652174,6.56521739130435,0.173913043478261,34,20.695652173913,4.1453052173913,0.521739130434783,12,1
72.1615919633924,-0.031610738449894,-0.192945269046507,134.919076923077,2146.07857692308,3184.54038461539,998.643807692308,776.723038461539,4,0,23.5384615384615,0.692307692307692,13.5384615384615,16.8461538461538,7.19230769230769,6.07692307692308,0.538461538461538,34,8.19230769230769,-7.16259653846154,0.538461538461538,14,1
73.0632621121516,-0.023766157170208,0.708724879712604,137.317882352941,4061.83541176471,1237.98273529412,475.116882352941,1055.88447058824,4,1,3.79411764705882,0.941176470588235,24.5,6.76470588235294,3.58823529411765,7.05882352941176,0,34,18.9411764705882,2.94888529411765,0.352941176470588,12,1
70.6940485722323,-0.058524003210761,9.81074157730589,60.65425,5052.96575,1297.13866666667,880.970333333333,510.988333333333,1,0,13.3333333333333,0.416666666666667,29.1666666666667,8.25,6.5,3.91666666666667,0.166666666666667,35,9.58333333333333,-2.07143666666667,0.166666666666667,2,0
69.5977768546777,-0.060972798631372,8.71446985975134,0,5159.00514285714,1691.28514285714,699.763,434.797714285714,1,1,11,0,31.8571428571429,11,5.57142857142857,3.57142857142857,0,35,11.5714285714286,-0.922841428571429,0.142857142857143,1,0
73.5078970436554,-0.108080455342032,8.44500291266206,50.9925,3728.52910714286,2497.81264285714,1028.29967857143,439.373321428571,2,0,20.3571428571429,0.285714285714286,21.6071428571429,14.8928571428571,7.64285714285714,3.42857142857143,0.642857142857143,35,8.67857142857143,-3.51439142857143,0.535714285714286,15,1
73.2845315774076,-0.099430112951661,8.2216374464143,41.1551612903226,6058.39770967742,838.455096774193,729.831645161291,447.965419354839,2,1,3.64516129032258,0.225806451612903,33.0322580645161,5.06451612903226,5.32258064516129,3.64516129032258,0.064516129032258,35,14.4193548387097,4.58063612903226,0.516129032258065,16,1
71.5287546783,-0.086813652227947,9.43976045324414,76.3127916666667,2433.33091666667,3253.2145,1589.641875,769.737333333333,3,0,23.6666666666667,0.5,13.25,17.9166666666667,10.5833333333333,5.45833333333333,0.625,35,4.95833333333333,-7.481855,0.583333333333333,14,1
