subject,mission,time_stamp,time,mode,xr,yr,thetar,battery,temperature,robot_tank,tank,nav_counts,space_counts,tank_counts,trees_counts,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,HR10,HR20,HR30,HRV10,HRV20,HRV30,HRV10norm,HRV20norm,HRV30norm,IHRV7,IHRV15,IHRV20,IHRV7norm,IHRV15norm,IHRV20norm
26,1.0,3044.0,589,1,1.2429999999999999,0.00030848,2.7323,95,50.0,50,49.443999999999996,3,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,587.85,175.98,0.0,74.99218831371734,76.16146230007614,75.76016107565779,0.03427209344187904,0.03177672103915065,0.03692467605778339,-0.052159458982208945,-0.05465483138493733,-0.04950687636630459,0.034972,0.035653,0.037361,-0.05145955242408798,-0.050778552424087985,-0.04907055242408798
26,1.0,3045.0,588,1,1.2426,0.00099645,-2.719,94,50.0,50,48.888999999999996,5,0,0,0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,363.98,0.0,931.77,74.57276022786121,76.00709399543958,75.55132044650149,0.033964339959564764,0.03269005965121507,0.03653322331982035,-0.05246721246452322,-0.05374149277287291,-0.049898329104267634,0.035631,0.03594,0.037498000000000004,-0.05080055242408798,-0.05049155242408798,-0.04893355242408798
26,1.0,3046.0,587,1,1.2425,0.0013942,-2.123,94,50.0,50,48.333,3,0,0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,571.975,188.06,0.0,72.9631130928253,75.48689044335966,75.12355848434926,0.02818786184788684,0.03727270314855094,0.03779174600996881,-0.05824369057620114,-0.04915884927553704,-0.04863980641411917,0.036493000000000005,0.036351999999999995,0.037738,-0.04993855242408798,-0.050079552424087986,-0.04869355242408798
26,1.0,3047.0,586,1,1.2423,0.0022338,-1.5549,93,50.0,50,47.778,3,0,0,0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,619.83,0.0,391.97,72.4273211950508,75.2747528478948,74.85585190680109,0.023510488203258448,0.03834153883192482,0.03808993241079809,-0.06292106422082953,-0.04809001359216316,-0.04834162001328989,0.03829,0.037294,0.038332,-0.048141552424087984,-0.04913755242408798,-0.048099552424087984
26,1.0,3048.0,585,1,1.2426,0.0027635999999999997,-0.9946299999999999,93,50.0,50,47.222,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,563.88,0.0,0.0,0.0,72.1370604147881,74.9550269838097,74.74999158220815,0.023920441049445528,0.039367113178387855,0.03897057382876805,-0.06251111137464245,-0.047064439245700126,-0.04746097859531993,0.039045,0.037734000000000004,0.038617,-0.04738655242408798,-0.04869755242408798,-0.04781455242408798
26,1.0,3049.0,584,1,1.956,-0.77681,-0.8222299999999999,92,50.0,50,46.667,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,747.97,0.0,0.0,0.0,72.1298337006612,74.39169292762307,74.65949218093158,0.023985528044125994,0.038652273722109644,0.039708543716935704,-0.06244602437996199,-0.04777927870197834,-0.04672300870715228,0.039788000000000004,0.038187,0.038921,-0.04664355242408798,-0.04824455242408798,-0.047510552424087985
26,1.0,3050.0,583,1,3.0909,-2.0002,-0.8235899999999999,92,50.0,50,46.667,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1199.8,355.99,0.0,0.0,71.80156657963448,74.15417889695657,74.71980074719801,0.020720094450788245,0.03978307062474354,0.03863760946105315,-0.06571145797329973,-0.04664848179934444,-0.04779394296303483,0.039833,0.038310000000000004,0.038979,-0.04659855242408798,-0.04812155242408798,-0.04745255242408798
26,1.0,3051.0,582,1,4.2268,-3.2217,-0.8215600000000001,91,50.0,50,46.667,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,167.98,0.0,0.0,72.28915662650603,74.43429932512902,74.95808265114903,0.03128897569432402,0.04073320021800398,0.0381138856920739,-0.05514257672976396,-0.045698352206084,-0.04831766673201408,0.039733000000000004,0.038355,0.038982,-0.04669855242408798,-0.04807655242408798,-0.04744955242408798
26,1.0,3052.0,581,1,5.3663,-4.4402,-0.81816,91,50.0,50,46.667,0,0,3,0,0.0,3.0,0.0,0.0,2.0,0.0,391.922,0.0,0.0,267.99,72.63922518159806,74.46755696768108,75.19788918205803,0.036592348927063964,0.041106223373109804,0.03755192158071849,-0.04983920349702402,-0.04532532905097818,-0.04887963084336949,0.039927,0.038538,0.039091,-0.046504552424087985,-0.04789355242408798,-0.04734055242408798
26,1.0,3053.0,580,0,6.5085,-5.6559,-0.81592,90,50.0,50,46.667,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,579.845,0.0,0.0,0.0,73.00010138902971,74.14654240255393,75.19051651143099,0.03870283868429061,0.03905976101508501,0.0377935261769944,-0.047728713739797375,-0.047371791409002974,-0.04863802624709358,0.040033,0.038678000000000004,0.039171,-0.04639855242408798,-0.04775355242408798,-0.047260552424087984
26,1.0,3054.0,579,0,7.6541,-6.8693,-0.81097,90,50.0,50,46.111000000000004,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,1083.86,0.0,0.0,0.0,72.80080889787665,73.88025242419579,75.0380260267027,0.038845491658907105,0.03855873495936641,0.03822936430423498,-0.047586060765180876,-0.04787281746472157,-0.048202188119853,0.039821999999999996,0.038657,0.039132,-0.046609552424087985,-0.047774552424087985,-0.04729955242408798
26,1.0,3055.0,578,0,7.7311,-6.9498,-0.8117,89,50.0,50,45.556000000000004,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,923.95,0.0,0.0,0.0,72.55813953488371,73.51139426611124,74.79088076103001,0.03859147282947268,0.03811456414548117,0.039108105372379943,-0.0478400795946153,-0.04831698827860681,-0.04732344705170804,0.039134,0.038446999999999995,0.038928000000000004,-0.04729755242408798,-0.04798455242408799,-0.04750355242408798
26,1.0,3056.0,577,0,7.7311,-6.9498,-0.8117,89,50.0,50,45.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,1399.95,0.0,0.0,0.0,72.8081706947113,72.88555954851444,74.59677419354837,0.03853020099725523,0.033768796206294076,0.040094519443538985,-0.04790135142683275,-0.052662756217793906,-0.046337032980548996,0.037916,0.037882,0.038474,-0.04851555242408798,-0.04854955242408798,-0.04795755242408798
26,1.0,3057.0,576,0,7.7311,-6.9498,-0.8117,88,50.0,50,44.443999999999996,0,0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,675.85,191.98,0.0,0.0,72.57332930148169,72.5002517369852,74.37684266952559,0.04072289487090358,0.03326023234367966,0.0415216419407055,-0.0457086575531844,-0.05317132008040832,-0.044909910483382484,0.035969,0.03691,0.037704999999999995,-0.05046255242408798,-0.04952155242408798,-0.048726552424087986
26,1.0,3058.0,575,0,7.7311,-6.9498,-0.8117,88,50.0,50,44.443999999999996,0,0,0,0,0.0,2.0,0.0,1.0,2.0,0.0,343.97,0.0,183.99,332.1,72.48565388100272,72.31093702922568,74.13591584571714,0.041495230649638115,0.03392669794326192,0.04205405405405405,-0.04493632177444987,-0.05250485448082606,-0.04437749837003393,0.034749,0.036241,0.037158000000000004,-0.05168255242408798,-0.05019055242408798,-0.04927355242408798
26,1.0,3059.0,574,0,7.7311,-6.9498,-0.8117,87,50.0,50,44.443999999999996,2,0,1,0,0.0,1.0,2.0,0.0,0.0,0.0,183.86,855.98,0.0,0.0,73.02231237322515,72.57332930148172,73.92956155662799,0.04296574863255096,0.03516419817560657,0.04076993377478064,-0.04346580379153702,-0.05126735424848141,-0.045661618649307345,0.034067,0.03580699999999999,0.036784,-0.05236455242408798,-0.05062455242408799,-0.049647552424087985
26,1.0,3060.0,573,0,8.2272,-7.933,-1.103,87,50.0,50,44.443999999999996,3,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,955.48,0.0,0.0,73.72400756143666,72.83026502124218,74.00246674889164,0.0415596811897266,0.035358481616469636,0.040478980287828877,-0.044871871234361385,-0.051073070807618345,-0.045952572136259105,0.033467,0.035398000000000006,0.036425,-0.052964552424087985,-0.051033552424087976,-0.05000655242408798
26,1.0,3061.0,572,0,8.8051,-8.913,-0.79488,86,50.0,50,44.443999999999996,3,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1051.78,0.0,0.0,73.45439706182412,72.8671187126809,74.11364091607132,0.03843790085608501,0.03565916977284929,0.0403186902809995,-0.04799365156800297,-0.05077238265123869,-0.04611286214308848,0.033029,0.035059,0.036118000000000004,-0.05340255242408798,-0.05137255242408798,-0.05031355242408798
26,1.0,3062.0,571,0,10.915999999999999,-11.061,-0.79432,86,50.0,50,44.443999999999996,5,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.99,0.0,0.0,73.38701457547651,73.01120519190793,74.11364091607132,0.03737525548036054,0.03722452055507974,0.0403186902809995,-0.04905629694372744,-0.04920703186900824,-0.04611286214308848,0.032640999999999996,0.034738,0.035823,-0.053790552424087985,-0.051693552424087984,-0.05060855242408798
26,1.0,3063.0,570,0,12.856,-13.040999999999999,-0.77965,85,50.0,50,44.443999999999996,4,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1195.83,0.0,0.0,73.54443309499489,73.27125629674856,73.94474684194311,0.03952390275376266,0.03923360857309286,0.039339247436737876,-0.04690764967032532,-0.04719794385099512,-0.047092304987350106,0.03222,0.034264,0.03535800000000001,-0.05421155242408798,-0.05216755242408798,-0.051073552424087974
26,1.0,3064.0,569,0,12.857999999999999,-13.043,-0.7729,85,50.0,50,44.443999999999996,3,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,727.7,0.0,0.0,73.703108759331,73.2672300102574,73.81791580767442,0.03778575543256303,0.03862840405711837,0.038300263098269165,-0.04864579699152495,-0.04780314836696961,-0.04813128932581882,0.031985,0.034019,0.035119,-0.05444655242408798,-0.05241255242408798,-0.051312552424087984
26,1.0,3065.0,568,0,13.325,-13.588,-0.56239,84,50.0,50,44.443999999999996,2,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,875.74,0.0,0.0,74.11982705373688,73.29945269741984,73.70762641521964,0.03649315004216543,0.03859334657683885,0.03772696110030774,-0.04993840238192255,-0.047838205847249134,-0.048704591323780244,0.031793,0.033795,0.034896,-0.05463855242408798,-0.05263655242408798,-0.05153555242408798
26,1.0,3066.0,567,0,13.324000000000002,-13.588,-0.68371,84,50.0,40,44.443999999999996,2,1,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1083.94,0.0,0.0,74.45708376421923,73.62339587913493,73.4019777755123,0.034282729698137435,0.03759264020020702,0.03491527443525094,-0.05214882272595055,-0.04883891222388096,-0.05151627798883704,0.031582,0.033565,0.034668,-0.05484955242408798,-0.052866552424087984,-0.051763552424087984
26,1.0,3067.0,566,0,13.323,-13.587,-0.46765,83,50.0,40,44.443999999999996,3,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1003.82,0.0,0.0,75.21153243497338,73.86888273314865,73.38202819772381,0.028142864696639052,0.037887168012402286,0.03463071274796547,-0.058288687727448926,-0.048544384411685695,-0.05180083967612251,0.031471,0.033385,0.034478999999999996,-0.05496055242408798,-0.053046552424087984,-0.051952552424087986
26,1.0,3068.0,565,0,14.57,-14.552,-0.6189399999999999,83,51.803999999999995,30,44.443999999999996,2,1,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,855.95,0.0,0.0,76.40317367029093,74.47125409591897,73.69783886067125,0.02420230318151437,0.0397579878766519,0.03745062490884256,-0.062229249242573614,-0.04667356454743608,-0.04898092751524542,0.031479,0.03327,0.034339,-0.05495255242408798,-0.05316155242408798,-0.05209255242408798
26,1.0,3069.0,564,0,14.571,-14.552,-0.5173800000000001,82,50.0,20,44.443999999999996,2,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,639.85,0.0,0.0,76.6886245206961,74.8839299086416,73.96794722287011,0.027037121095999907,0.04063720462827136,0.03882637269880713,-0.059394431328088075,-0.04579434779581662,-0.047605179725280854,0.031100000000000003,0.032968000000000004,0.034058,-0.05533155242408798,-0.05346355242408798,-0.052373552424087984
26,1.0,3070.0,563,0,13.890999999999998,-14.027999999999999,-0.65773,82,50.0,20,44.443999999999996,3,0,0,0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,787.96,0.0,523.96,76.78361949450785,75.16159743448414,74.10202751380838,0.02801921463726078,0.039210733224462904,0.038665100143873955,-0.0584123377868272,-0.04722081919962508,-0.047766452280214027,0.030347,0.032475000000000004,0.03363,-0.05608455242408798,-0.05395655242408798,-0.05280155242408798
26,1.0,3071.0,562,0,11.655999999999999,-12.308,-0.65578,81,50.0,20,44.443999999999996,4,0,0,0,0.0,1.0,4.0,0.0,0.0,0.0,167.97,763.78,0.0,0.0,76.7792105522197,75.14653574470219,74.19538117041543,0.027797662836497556,0.03772646816228627,0.038697059078180836,-0.05863388958759043,-0.048705084261801715,-0.047734493345907146,0.029648000000000004,0.031993,0.033208,-0.056783552424087974,-0.05443855242408798,-0.05322355242408798
26,1.0,3072.0,561,0,9.7621,-10.849,-0.65546,81,50.0,20,44.443999999999996,0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,235.86,455.98,0.0,76.43312101910827,74.94004796163071,74.17802726543707,0.028769642119642495,0.03695822506560616,0.03870551477025446,-0.057661910304445486,-0.049473327358481825,-0.04772603765383352,0.028553000000000002,0.031146,0.032445999999999996,-0.05787855242408798,-0.05528555242408798,-0.053985552424087986
26,1.0,3073.0,560,1,9.7621,-10.849,-0.6554399999999999,80,50.0,20,44.443999999999996,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,567.95,0.0,0.0,0.0,75.97895967270603,74.79058635819706,74.2003409204853,0.029118813942943942,0.036895831742894736,0.03860636507620692,-0.05731273848114404,-0.049535720681193246,-0.04782518734788106,0.028226999999999995,0.030820999999999998,0.032136,-0.05820455242408799,-0.05561055242408798,-0.054295552424087984
26,1.0,3074.0,559,1,9.7621,-10.849,-0.6554399999999999,80,50.0,20,44.443999999999996,1,0,0,0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,543.849,211.97,455.97,76.15823989845568,74.86150621350502,74.18050589768436,0.02904546244921723,0.03632202637519002,0.0386470610144521,-0.057386089974870755,-0.050109526048897964,-0.04778449140963588,0.028796,0.030943000000000002,0.032167,-0.05763555242408798,-0.055488552424087983,-0.05426455242408798
26,1.0,3075.0,558,1,9.7605,-10.847000000000001,-0.24324,79,50.0,20,44.443999999999996,4,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,627.72,0.0,76.88516510596354,75.53250415428774,74.48789571694599,0.0287416568805051,0.035782543229904706,0.039881238169028006,-0.05768989554358288,-0.050649009194183275,-0.046550314255059975,0.031034000000000003,0.031928,0.032859,-0.055397552424087976,-0.054503552424087984,-0.05357255242408798
26,1.0,3076.0,557,1,9.7633,-10.845999999999998,0.29656,79,50.0,20,44.443999999999996,5,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,323.99,843.84,0.0,76.94584196507843,75.73080224163175,74.75754310344827,0.02824658957264056,0.033891025360705734,0.038460551540970465,-0.05818496285144742,-0.05254052706338225,-0.047971000883117516,0.032496000000000004,0.032603,0.033329,-0.05393555242408798,-0.05382855242408798,-0.053102552424087984
26,1.0,3077.0,556,1,9.7653,-10.843,0.85183,78,50.0,20,44.443999999999996,4,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,495.98,463.99,0.0,76.65847665847667,75.95705894267775,74.8255755165324,0.02973571956000861,0.029942504905234618,0.0379588412677092,-0.05669583286407937,-0.056489047518853364,-0.04847271115637878,0.033735999999999995,0.033216999999999997,0.033762,-0.05269555242408799,-0.053214552424087985,-0.05266955242408798
26,1.0,3078.0,555,1,9.7656,-10.839,1.3784,78,50.0,20,44.443999999999996,5,0,0,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,767.835,227.99,0.0,76.0375963670926,76.22725886777111,74.97213873222788,0.027238019792602795,0.025773350577680033,0.03700026651829858,-0.05919353263148519,-0.06065820184640795,-0.0494312859057894,0.034900999999999995,0.033832,0.034204,-0.05153055242408799,-0.05259955242408798,-0.052227552424087983
26,1.0,3079.0,554,1,9.7658,-10.835999999999999,1.8861,77,50.0,20,43.888999999999996,4,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,339.99,511.85,0.0,75.34775888717154,76.0122789065926,75.04196425632755,0.02314630595343326,0.026112099034285446,0.035709866960518755,-0.06328524647065473,-0.06031945338980253,-0.05072168546356923,0.035840000000000004,0.034368,0.034595,-0.05059155242408798,-0.05206355242408798,-0.05183655242408798
26,1.0,3080.0,553,1,9.2696,-9.8089,2.0325,77,50.0,20,43.333,3,0,0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,719.98,223.98,0.0,75.04329420819703,75.86869657579281,75.12108332509635,0.02384441681018327,0.027467333325242902,0.034732744973687314,-0.0625871356139047,-0.05896421909884508,-0.05169880745040067,0.036957000000000004,0.035124,0.035154000000000005,-0.04947455242408798,-0.05130755242408798,-0.05127755242408798
26,1.0,3081.0,552,1,8.5514,-8.3647,2.0317,76,50.0,20,42.778,1,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,531.85,0.0,0.0,231.92,74.91416085735095,75.87253414264035,75.0710131205194,0.023185693625356302,0.027464886673714852,0.033724965013429566,-0.06324585879873168,-0.058966665750373126,-0.052706587410658416,0.036939,0.035228999999999996,0.03523300000000001,-0.04949255242408798,-0.051202552424087985,-0.051198552424087974
26,1.0,3082.0,551,1,7.7837,-6.8206,2.0324,76,50.0,20,42.222,0,0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,839.89,0.0,0.0,0.0,74.75083056478404,75.6162726218682,74.87857528332432,0.024840602962801737,0.028363525873910656,0.03352519412835735,-0.061590949461286244,-0.05806802655017733,-0.052906358295730635,0.036694000000000004,0.035213999999999995,0.035220999999999995,-0.04973755242408798,-0.051217552424087986,-0.051210552424087986
26,1.0,3083.0,550,1,7.0347,-5.3303,2.0382,75,50.0,20,42.111000000000004,0,0,1,0,0.0,4.0,0.0,0.0,0.0,0.0,1079.817,0.0,0.0,0.0,74.34176561693342,75.18420129316824,74.64443024780604,0.031380615920589494,0.031449616849812324,0.035274857317954454,-0.05505093650349849,-0.05498193557427566,-0.05115669510613353,0.035684,0.034801,0.034906,-0.05074755242408798,-0.05163055242408798,-0.05152555242408798
26,1.0,3084.0,549,1,6.2816,-3.8411,2.0421,75,50.0,20,41.556000000000004,0,0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,392.006,0.0,0.0,0.0,73.34273624823696,74.66772860769575,74.33489827856023,0.043816859309668846,0.04039314793377708,0.039834213221002474,-0.042614693114419136,-0.0460384044903109,-0.04659733920308551,0.035228999999999996,0.034629,0.03477,-0.051202552424087985,-0.05180255242408798,-0.05166155242408798
26,1.0,3085.0,548,1,5.5229,-2.3546,2.0418,74,50.0,20,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82044887780548,74.36787307882994,74.28724401017264,0.040610873612316634,0.04446481755275737,0.042064335573573065,-0.04582067881177135,-0.04196673487133061,-0.044367216850514916,0.034824,0.034464,0.034638,-0.05160755242408798,-0.05196755242408798,-0.05179355242408798
26,1.0,3086.0,547,1,4.758,-0.8716299999999999,2.0488,74,50.0,20,40.444,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,1667.78,0.0,0.0,0.0,71.20253164556964,74.07773223369054,74.20034092048529,0.041223644779287645,0.04709605503648899,0.04340030598431888,-0.04520790764480034,-0.03933549738759899,-0.043031246439769105,0.034531,0.03434,0.034534999999999996,-0.05190055242408798,-0.05209155242408798,-0.051896552424087986
26,1.0,3087.0,546,1,4.0023,0.58409,2.0533,73,50.0,20,39.889,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,123.98,0.0,0.0,0.0,70.88009450679269,73.77170117542911,74.2325954657928,0.04060685492212696,0.04761824860282033,0.042919565656506474,-0.04582469750196102,-0.03881330382126765,-0.04351198676758151,0.034871,0.034522,0.034664,-0.05156055242408798,-0.051909552424087985,-0.05176755242408798
26,1.0,3088.0,545,1,3.219,2.0572,2.0585,73,50.0,20,39.778,0,0,2,0,0.0,2.0,0.0,0.0,0.0,0.0,1195.81,0.0,0.0,0.0,70.2301989855638,73.01860960397545,74.17307049782825,0.038949397370890815,0.046838800837434864,0.04394122510463413,-0.04748215505319717,-0.03959275158665312,-0.042490327319453854,0.035474000000000006,0.034872,0.034919000000000006,-0.050957552424087976,-0.05155955242408798,-0.051512552424087976
26,1.0,3089.0,544,1,2.4168,3.5522,2.0649,72,50.0,20,39.778,0,0,1,0,0.0,4.0,0.0,0.0,0.0,0.0,815.98,0.0,0.0,0.0,69.31316950220541,72.4564757975244,73.88916625062404,0.03628240927971152,0.045681794939438275,0.04567717892936488,-0.05014914314437646,-0.04074975748464971,-0.0407543734947231,0.036093,0.035219,0.035181,-0.05033855242408798,-0.05121255242408798,-0.051250552424087985
26,1.0,3090.0,543,1,1.6228,5.0196,2.0725,72,50.0,20,39.778,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,667.97,447.99,0.0,0.0,69.16788933137707,72.23113964686998,73.68744243168558,0.03461309168078575,0.04474619785213289,0.046211695850004605,-0.05181846074330223,-0.04168535457195509,-0.040219856574083376,0.037031,0.035741999999999996,0.035582,-0.04940055242408798,-0.050689552424087986,-0.05084955242408798
26,1.0,3091.0,542,1,0.89036,6.3446,2.0763,71,50.0,20,39.778,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,283.87,0.0,0.0,272.0,69.01840490797545,71.84553210597214,73.50506588967616,0.02739322706233952,0.04259334112667535,0.045875653702477696,-0.05903832536174846,-0.04383821129741263,-0.040555898721610285,0.037838000000000004,0.036226999999999995,0.035958,-0.04859355242408798,-0.050204552424087986,-0.050473552424087985
26,1.0,3092.0,541,1,0.33657,7.3162,2.0935,71,50.0,20,39.778,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,911.94,0.0,0.0,0.0,69.1842029403286,71.859873247168,73.40298902261604,0.030678779310787458,0.042683407360341895,0.04518159124021428,-0.05575277311330053,-0.04374814506374609,-0.0412499611838737,0.038514,0.036664999999999996,0.036305,-0.04791755242408798,-0.049766552424087986,-0.050126552424087985
26,1.0,3093.0,540,1,-0.074909,8.0273,2.1028,70,50.0,10,39.778,0,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,1155.72,0.0,0.0,0.0,69.23742667564188,71.69886476797451,73.14662273476111,0.03063347388433481,0.04297253644932876,0.04474591852058998,-0.055798078539753174,-0.04345901597475922,-0.041685633903498,0.039118,0.037083,0.036641,-0.04731355242408798,-0.049348552424087984,-0.04979055242408798
